,total_passes,successful_passes,pass_completion_pct,passes_into_final_third,progressive_carries,total_pressured_receipts,successful_pressured_receipts,pressure_receipt_pct,total_pressures,final_third_pressures,counterpressures,high_ball_recoveries,avg_defensive_distance,successful_long_passes,total_pass_distance,total_forward_distance,pass_directness_ratio,explosive_carries,total_shots,total_xg,avg_shot_quality,touches_in_box,aerial_duels_won,avg_receipt_distance_from_goal,minutes_played,total_passes_per90,successful_passes_per90,passes_into_final_third_per90,progressive_carries_per90,total_pressured_receipts_per90,successful_pressured_receipts_per90,total_pressures_per90,final_third_pressures_per90,counterpressures_per90,high_ball_recoveries_per90,successful_long_passes_per90,total_pass_distance_per90,total_forward_distance_per90,explosive_carries_per90,total_shots_per90,total_xg_per90,touches_in_box_per90,aerial_duels_won_per90,team_name,primary_position,competition,season
Erik Lamela,1117.0,827.0,0.7403760071620412,55.0,127.0,200.0,197.0,0.985,833.99128082106,212.39015555890794,183.34031563109554,116.1140497273549,56.19342105263158,68.0,19376.668806714068,5207.0,0.2687252412651942,116.0,59.0,5.8722971993,0.09953046100508475,242.0,26.0,48.42233085293246,2430,41.37037037037037,30.62962962962963,2.037037037037037,4.703703703703704,7.407407407407407,7.296296296296297,30.88856595633555,7.866302057737331,6.790382060410946,4.300520360272404,2.5185185185185186,717.6544002486692,192.85185185185185,4.296296296296297,2.185185185185185,0.217492488862963,8.962962962962964,0.962962962962963,Tottenham Hotspur,Right Wing,Premier League,2015/2016
Erik Pieters,1956.0,1465.0,0.7489775051124744,160.0,105.0,61.0,60.0,0.9836065573770492,584.9576193000767,60.18421808085319,100.33994598179613,58.312853305174386,30.080592991913747,158.0,40706.25509346222,21645.5,0.5317487435358911,99.0,5.0,0.07677498,0.015354996000000001,19.0,76.0,69.6323644166293,3222,54.63687150837989,40.92178770949721,4.46927374301676,2.9329608938547485,1.7039106145251397,1.675977653631285,16.339598304471416,1.6811234100796981,2.8027917872010093,1.628850650982525,4.41340782122905,1137.0462316609558,604.6229050279329,2.76536312849162,0.13966480446927376,0.0021445525139664806,0.5307262569832402,2.1229050279329607,Stoke City,Left Back,Premier League,2015/2016
Etienne Capoue,1595.0,1245.0,0.780564263322884,149.0,87.0,126.0,126.0,1.0,465.3527305027587,76.38107147135014,100.4513098431065,87.88993736381344,42.81701244813278,175.0,31508.76040255308,14351.8,0.4554860240975112,105.0,35.0,2.7560736759,0.07874496216857144,55.0,44.0,61.604429177380524,2922,49.12731006160164,38.347022587268995,4.589322381930185,2.679671457905544,3.8809034907597537,3.8809034907597537,14.333246319386818,2.3525997373105794,3.093982849376997,2.707082259665712,5.3901437371663246,970.4957002839758,442.04722792607805,3.2340862422997945,1.0780287474332648,0.0848893329332649,1.6940451745379876,1.3552361396303902,Watford,Right Center Midfield,Premier League,2015/2016
Eunan O''Kane,369.0,288.0,0.7804878048780488,46.0,15.0,38.0,36.0,0.9473684210526315,113.33954706259982,26.321792051041484,30.008886755237153,12.954700661424702,39.512121212121215,51.0,7323.480999930226,3612.4,0.49326269844004744,12.0,7.0,0.561858429,0.08026548985714287,15.0,4.0,59.28305519975827,777,42.74131274131274,33.359073359073356,5.328185328185328,1.7374517374517373,4.401544401544402,4.1698841698841695,13.128132864393802,3.0488562221283573,3.475932828791948,1.5005444781573014,5.907335907335907,848.2796525015706,418.42471042471044,1.38996138996139,0.8108108108108109,0.06508012691119691,1.7374517374517373,0.4633204633204633,AFC Bournemouth,Right Center Midfield,Premier League,2015/2016
Fabian Delph,471.0,399.0,0.8471337579617835,38.0,42.0,27.0,27.0,1.0,202.24009255752003,23.410285440275967,41.36648151279817,38.43223511136763,44.56621621621622,33.0,8124.53268177555,2924.2000000000003,0.3599222397811735,36.0,13.0,0.3297079417,0.025362149361538463,18.0,8.0,57.93697402159419,787,53.86277001270648,45.6289707750953,4.34561626429479,4.803049555273189,3.0876747141041934,3.0876747141041934,23.127837776590603,2.6771609779222834,4.730601443649092,4.395045946662118,3.7738246505717914,929.1079305715368,334.4066073697586,4.116899618805591,1.4866581956797966,0.03770484720838628,2.0584498094027954,0.914866581956798,Manchester City,Left Defensive Midfield,Premier League,2015/2016
Fabio Borini,600.0,398.0,0.6633333333333333,24.0,72.0,108.0,105.0,0.9722222222222222,247.52147762685624,84.4382070482806,57.27735466846845,41.88285507730655,58.04150943396227,44.0,11497.279145302295,4441.900000000001,0.3863435812824401,84.0,49.0,4.82200341,0.09840823285714285,188.0,35.0,48.94092422865997,1953,27.64976958525346,18.341013824884794,1.1059907834101383,3.3179723502304146,4.976958525345623,4.838709677419355,11.40651970630674,3.891161615128138,2.6395094317266565,1.9300854874334816,2.0276497695852536,529.8285320415804,204.69585253456225,3.870967741935484,2.2580645161290325,0.22221213870967738,8.663594470046082,1.6129032258064515,Sunderland,Right Midfield,Premier League,2015/2016
Fabricio Coloccini,856.0,722.0,0.8434579439252337,39.0,73.0,16.0,16.0,1.0,233.64164274493007,1.9650240748505081,30.23884893478697,4.94350401893475,25.83024193548387,165.0,20809.590504249703,10926.6,0.5250752050007225,64.0,10.0,1.049790611,0.10497906109999999,32.0,57.0,81.48691345229258,2442,31.54791154791155,26.60933660933661,1.4373464373464373,2.6904176904176906,0.5896805896805897,0.5896805896805897,8.610871354235753,0.07242103469965018,1.1144538919454656,0.18219302281086303,6.081081081081082,766.9382249723478,402.7002457002457,2.3587223587223587,0.36855036855036855,0.038690071658476655,1.1793611793611793,2.1007371007371005,Newcastle United,Left Center Back,Premier League,2015/2016
Faustino Marcos Alberto Rojo,902.0,649.0,0.7195121951219512,64.0,54.0,39.0,39.0,1.0,299.4588803607507,36.32321568702352,68.5450343815096,19.178844827926305,33.42635135135136,54.0,18521.389083086047,9800.9,0.5291665736319042,43.0,8.0,0.291408441,0.036426055125,24.0,46.0,63.084210070440285,1286,63.125972006220834,45.41990668740279,4.47900466562986,3.7791601866251945,2.729393468118196,2.729393468118196,20.957464410939007,2.5420601958259073,4.797086387508448,1.342220866651141,3.7791601866251945,1296.2091893295058,685.9105754276827,3.0093312597200623,0.5598755832037325,0.020394058856920687,1.6796267496111976,3.2192846034214617,Manchester United,Left Back,Premier League,2015/2016
Federico Fernández,1745.0,1473.0,0.8441260744985674,73.0,113.0,29.0,28.0,0.9655172413793104,366.3757831971881,13.83811209691832,69.42695600927229,19.66022403222572,29.038369304556355,262.0,39350.25553238767,21100.9,0.5362328583262355,89.0,17.0,1.714547008,0.10085570635294118,73.0,121.0,79.31649159955425,3009,52.193419740777664,44.05782652043868,2.1834496510468595,3.379860418743769,0.8673978065802592,0.8374875373878364,10.958398301012606,0.4139016579337483,2.0765789434478252,0.58804259318721,7.836490528414756,1176.976735764337,631.1335992023929,2.6620139581256232,0.5084745762711864,0.05128256255234297,2.1834496510468595,3.6191425722831503,Swansea City,Right Center Back,Premier League,2015/2016
Fernando Francisco Reges,910.0,809.0,0.889010989010989,79.0,28.0,40.0,39.0,0.975,495.00839766882984,33.52527989667325,102.7038740924606,56.87967927117464,43.8954802259887,125.0,17211.072760328094,5777.3,0.33567344002616767,48.0,16.0,2.764655786,0.172790986625,56.0,37.0,57.762202639038314,1792,45.703125,40.630580357142854,3.967633928571429,1.40625,2.0089285714285716,1.958705357142857,24.86091282934971,1.6837473162391698,5.158118676518669,2.8566803205389046,6.277901785714286,864.395395328978,290.15457589285717,2.4107142857142856,0.8035714285714285,0.13884989996651786,2.8125,1.8582589285714286,Manchester City,Right Defensive Midfield,Premier League,2015/2016
Fernando Luiz Rosa,1812.0,1577.0,0.8703090507726269,240.0,88.0,92.0,90.0,0.9782608695652174,836.1991916784948,118.43208495622324,231.2361476677902,118.02459891314399,49.06625514403292,172.0,33307.845893381,15005.2,0.45050046310505665,69.0,28.0,1.545729209,0.05520461460714286,119.0,62.0,57.798375702548135,2742,59.47483588621444,51.761487964989065,7.87746170678337,2.8884026258205693,3.019693654266958,2.9540481400437635,27.446362965377293,3.8872675587381806,7.589807910321341,3.873892743319825,5.645514223194749,1093.2553356689607,492.51203501094096,2.264770240700219,0.9190371991247266,0.05073509438730854,3.9059080962800876,2.035010940919037,Manchester City,Left Defensive Midfield,Premier League,2015/2016
Florian Thauvin,216.0,123.0,0.5694444444444444,10.0,47.0,27.0,26.0,0.9629629629629629,65.64083042226756,18.52637751447043,13.145694971744783,8.549718653870311,53.57692307692308,8.0,4186.078698450797,1512.7,0.36136444366414494,46.0,8.0,0.408411334,0.05105141675,26.0,3.0,53.92627315053365,468,41.53846153846154,23.653846153846153,1.9230769230769231,9.038461538461538,5.1923076923076925,5.0,12.623236619666837,3.562764906628929,2.528018263797074,1.644176664205829,1.5384615384615385,805.0151343174608,290.90384615384613,8.846153846153847,1.5384615384615385,0.07854064115384615,5.0,0.5769230769230769,Newcastle United,Left Wing,Premier League,2015/2016
Fraizer Campbell,83.0,57.0,0.6867469879518072,4.0,9.0,16.0,16.0,1.0,72.12073012951807,28.285227663588483,20.969752647462442,8.024101273430114,59.440625,3.0,1090.0065831266186,353.3,0.3241264827837829,14.0,4.0,0.5991128099999999,0.14977820249999999,43.0,10.0,42.97630149424256,394,18.95939086294416,13.020304568527918,0.9137055837563451,2.0558375634517767,3.6548223350253806,3.6548223350253806,16.474278455981285,6.4610926135100595,4.790045020993959,1.8329165345398737,0.6852791878172589,248.98627533349156,80.70304568527919,3.197969543147208,0.9137055837563451,0.13685317994923857,9.82233502538071,2.284263959390863,Crystal Palace,Center Forward,Premier League,2015/2016
Francesc Fàbregas i Soler,2947.0,2406.0,0.8164234815066169,335.0,165.0,201.0,200.0,0.9950248756218906,967.1042299296266,174.03921957158587,218.44889021513168,136.44801679945823,46.72394366197184,387.0,60539.95367671958,29513.3,0.4875011989206267,124.0,48.0,4.0294038148,0.08394591280833334,254.0,31.0,58.12754787911784,3030,87.53465346534654,71.46534653465346,9.950495049504951,4.900990099009901,5.97029702970297,5.94059405940594,28.72586821573148,5.1694817694530455,6.488580897479159,4.052911390082918,11.495049504950495,1798.2164458431557,876.6326732673267,3.683168316831683,1.4257425742574257,0.11968526182574259,7.544554455445544,0.9207920792079207,Chelsea,Right Defensive Midfield,Premier League,2015/2016
Francis Joseph Coquelin,1104.0,988.0,0.894927536231884,128.0,19.0,84.0,83.0,0.9880952380952381,493.620194772642,70.10676461568251,135.45528694386712,98.35271389659695,45.673563218390804,116.0,20076.95736988113,7978.9,0.39741579627845974,31.0,9.0,0.2358031105,0.02620034561111111,12.0,26.0,61.29502415675861,1742,57.03788748564868,51.04477611940298,6.6130884041331806,0.981630309988519,4.339839265212399,4.288174512055109,25.50276551638219,3.6220486885255023,6.998263963804846,5.081368685817294,5.993111366245694,1037.2710466643523,412.2278989667049,1.6016073478760047,0.46498277841561425,0.01218270949770379,0.6199770378874856,1.3432835820895521,Arsenal,Left Defensive Midfield,Premier League,2015/2016
Fraser Forster,487.0,256.0,0.5256673511293635,40.0,16.0,20.0,20.0,1.0,0.29701335199170364,0.0,0.0,0.0,0.0,189.0,28092.428842003916,26088.5,0.9286665865285513,14.0,0.0,0.0,0.0,0.0,0.0,110.5473858239953,1697,25.827931644077783,13.576900412492634,2.121390689451974,0.8485562757807896,1.060695344725987,1.060695344725987,0.01575203398895305,0.0,0.0,0.0,10.023571007660577,1489.8754247379802,1383.5975250441957,0.7424867413081909,0.0,0.0,0.0,0.0,Southampton,Goalkeeper,Premier League,2015/2016
Gabriel Armando de Abreu,1074.0,978.0,0.9106145251396648,31.0,75.0,19.0,19.0,1.0,162.04988090494965,4.615120742014047,29.307694334482743,10.409301662160553,29.77148288973384,144.0,22050.289499696908,9377.199999999999,0.42526425787420585,64.0,12.0,1.0417122505,0.08680935420833334,52.0,65.0,77.91483156888053,1888,51.19703389830509,46.62076271186441,1.4777542372881358,3.5752118644067794,0.9057203389830508,0.9057203389830508,7.7248354244944215,0.22000045910024585,1.3970828867073342,0.49620611736994163,6.864406779661017,1051.1260884389417,447.00635593220335,3.0508474576271185,0.5720338983050848,0.04965789329713983,2.4788135593220337,3.0985169491525424,Arsenal,Right Center Back,Premier League,2015/2016
Gabriel Imuetinyan Agbonlahor,233.0,160.0,0.6866952789699571,6.0,24.0,54.0,54.0,1.0,145.129804762321,49.298761080856835,31.079854281393178,12.351106763600647,69.98068181818182,7.0,3485.3678074289505,1050.0,0.30125945323818004,25.0,11.0,1.4350953469999999,0.13046321336363634,113.0,36.0,43.60496732174947,1062,19.74576271186441,13.559322033898304,0.5084745762711864,2.0338983050847457,4.576271186440678,4.576271186440678,12.299135996806864,4.17786110854719,2.6338859560502694,1.046703963017004,0.5932203389830508,295.37015317194493,88.98305084745763,2.1186440677966103,0.9322033898305085,0.12161824974576269,9.576271186440678,3.0508474576271185,Aston Villa,Center Forward,Premier League,2015/2016
Gareth Barry,2098.0,1710.0,0.8150619637750238,234.0,132.0,115.0,111.0,0.9652173913043478,689.4916178265058,59.62089875902924,167.61624991875297,86.79310421921255,38.25272727272727,304.0,46324.73457373693,23263.2,0.502176649560097,128.0,17.0,1.075521215,0.06326595382352941,65.0,81.0,65.82957854327782,2966,63.661496965610255,51.888064733648015,7.100472016183413,4.005394470667565,3.4895482130815916,3.3681726230613624,20.921862981923645,1.8091304411033822,5.0861303077167115,2.6336410585735432,9.224544841537424,1405.6729978544586,705.8961564396494,3.8840188806473366,0.5158462575859744,0.03263550551247471,1.9723533378287257,2.4578556979096424,Everton,Left Defensive Midfield,Premier League,2015/2016
Gareth McAuley,847.0,588.0,0.6942148760330579,79.0,54.0,17.0,17.0,1.0,206.57410637351254,6.5976395405663935,40.169201736273145,13.783131052414165,30.900470588235297,174.0,24752.440607948945,15970.699999999999,0.6452171829420006,43.0,8.0,0.84951885,0.10618985625,59.0,136.0,77.81676715070783,3200,23.821875000000002,16.5375,2.2218750000000003,1.51875,0.478125,0.478125,5.80989674175504,0.18555861207842983,1.1297587988326823,0.3876505608491484,4.89375,696.1623920985642,449.1759375,1.209375,0.225,0.02389271765625,1.6593749999999998,3.825,West Bromwich Albion,Right Center Back,Premier League,2015/2016
Gary Cahill,743.0,643.0,0.8654104979811574,10.0,47.0,12.0,11.0,0.9166666666666666,238.45809024643196,15.89879291939955,36.27933962438118,22.793204718839302,36.06135458167331,96.0,15179.913976156917,6854.5,0.45155064849289395,48.0,14.0,1.083928988,0.07742349914285715,75.0,92.0,76.09216543873333,2061,32.44541484716157,28.078602620087338,0.43668122270742354,2.052401746724891,0.5240174672489083,0.48034934497816595,10.413017041328906,0.6942704331615525,1.5842506386192654,0.9953364506043363,4.192139737991266,662.8783395701711,299.32314410480353,2.096069868995633,0.611353711790393,0.04733314358078603,3.2751091703056767,4.0174672489082965,Chelsea,Right Center Back,Premier League,2015/2016
Gary O''Neil,977.0,734.0,0.7512794268167861,85.0,38.0,44.0,43.0,0.9772727272727273,269.8817319755687,26.099206922050747,57.36980200525736,44.77445000522442,42.11149425287356,145.0,22048.362177658182,9722.6,0.4409669943580664,44.0,11.0,0.685513635,0.06231942136363636,16.0,34.0,61.92267096422962,1921,45.77303487766788,34.38833940655908,3.982300884955752,1.7803227485684539,2.0614263404476834,2.014575741801145,12.644120706819981,1.2227634684979527,2.6878095681796785,2.0977097868142627,6.793336803748048,1032.978967198978,455.5096304008329,2.0614263404476834,0.5153565851119208,0.03211672418011452,0.7496095783446122,1.592920353982301,Norwich City,Right Defensive Midfield,Premier League,2015/2016
Gaël Clichy,839.0,662.0,0.7890345649582837,70.0,61.0,25.0,25.0,1.0,188.74386754602173,23.67499157130225,26.487018997169454,25.171972918031415,31.074603174603176,63.0,16528.20551214151,8392.4,0.5077623214350159,48.0,2.0,0.049342582999999995,0.024671291499999998,16.0,11.0,64.0776906775452,1130,66.82300884955752,52.725663716814154,5.575221238938053,4.8584070796460175,1.991150442477876,1.991150442477876,15.032697415169874,1.8856187977143386,2.1095855838453548,2.0048474005511747,5.017699115044247,1316.4057487546336,668.4212389380531,3.823008849557522,0.1592920353982301,0.003929940238938052,1.2743362831858407,0.8761061946902655,Manchester City,Left Back,Premier League,2015/2016
Geoff Cameron,1187.0,905.0,0.7624262847514743,82.0,105.0,42.0,40.0,0.9523809523809523,369.4876010549661,24.28701237311446,65.51953021074058,33.40410239875047,32.86188811188811,138.0,26013.50664690459,14711.1,0.5655177596654587,107.0,16.0,0.908820533,0.0568012833125,33.0,85.0,71.80612810470942,2463,43.37393422655298,33.0694275274056,2.9963459196102313,3.8367844092570036,1.5347137637028014,1.46163215590743,13.501373972775863,0.8874669563866429,2.3941363048991686,1.2206127551309551,5.0426309378806335,950.5544450756854,537.5554202192449,3.9098660170523756,0.584652862362972,0.033209032874543236,1.2058465286236297,3.1059683313032886,Stoke City,Right Center Back,Premier League,2015/2016
Georginio Wijnaldum,1264.0,1055.0,0.8346518987341772,93.0,136.0,174.0,173.0,0.9942528735632183,362.96918002990896,85.80562672225831,77.28058201624417,91.63333411942901,46.08675496688742,94.0,20727.25091507324,7890.1,0.3806631198863991,145.0,54.0,7.722146134,0.14300270618518518,255.0,41.0,52.67234566353274,3293,34.54600668083814,28.833890069845125,2.541755238384452,3.716975402368661,4.755542058912845,4.728211357424841,9.920202308743336,2.3451279699372147,2.112132517905246,2.504403301168725,2.5690859398724566,566.4903074268423,215.64196781050714,3.9629517157607044,1.4758578803522624,0.21105167083510476,6.969328879441239,1.120558761008199,Newcastle United,Center Attacking Midfield,Premier League,2015/2016
Gerard Deulofeu Lázaro,691.0,428.0,0.6193921852387844,42.0,173.0,48.0,45.0,0.9375,226.79567278696427,94.69270527007183,68.06510786098096,73.45306869336855,52.33953488372093,68.0,14293.623098904694,5122.6,0.3583835927779948,149.0,12.0,1.5518586585,0.129321554875,95.0,1.0,51.844331993870796,1445,43.03806228373703,26.65743944636678,2.615916955017301,10.77508650519031,2.98961937716263,2.8027681660899653,14.125682042094661,5.897815553153262,4.239349278538606,4.574931614119841,4.235294117647059,890.2602622155173,319.0546712802768,9.280276816608996,0.7474048442906575,0.09665555658477508,5.916955017301038,0.06228373702422145,Everton,Right Wing,Premier League,2015/2016
Gilbert Gianelli Imbula Wanga,779.0,682.0,0.8754813863928113,86.0,117.0,75.0,75.0,1.0,233.5150808457362,28.253202628448737,52.356367756592036,54.19443144879676,45.64,60.0,14282.209617499515,6082.7,0.4258934830747107,136.0,21.0,0.7735615092,0.03683626234285714,46.0,14.0,59.18111786076696,1316,53.275075987841944,46.64133738601823,5.881458966565349,8.001519756838906,5.129179331306991,5.129179331306991,15.969876349632417,1.9322099062009013,3.580602658125595,3.706306102121359,4.103343465045593,976.7468583396325,415.9901215805471,9.300911854103344,1.4361702127659572,0.05290314272644377,3.1458966565349544,0.9574468085106382,Stoke City,Left Defensive Midfield,Premier League,2015/2016
